TIMESTAMP,NEE_VUT_REF,Fpar_500m,Lai_500m,Gpp_500m,ET_500m,LE_500m,PET_500m,PLE_500m,LST_Day_1km,LST_Night_1km,LSTE_Day_1KM,LSTE_Night_1KM,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,Minimum_temperature_BOM,Maximum_temperature_BOM,Rainfall_BOM,target_class,year,month,day_of_year,week_of_year
2009-08-21,4.54147,0.81,3.5,0.0328,10.4,3230000.0,17.900000000000002,5560000.0,6.970000000000027,2.8500000000000227,7.110000000000014,2.650000000000034,24.6,190.6,7.4,22.6,196.3,78.4,28.8,8.7,9.7,1.4,NS,2009,8,233,34
2009-08-29,1.31695,0.9,5.6000000000000005,0.0456,15.6,4830000.0,23.200000000000003,7180000.0,8.110000000000014,1.1100000000000136,8.270000000000039,1.1300000000000523,21.5,204.9,6.6000000000000005,20.200000000000003,207.6,91.8,30.8,8.0,16.5,2.6,NS,2009,8,241,35
2009-09-06,-4.82389,0.84,4.0,0.0494,15.1,4680000.0,26.8,8290000.0,9.07000000000005,5.53000000000003,9.77000000000004,5.730000000000018,32.2,189.9,9.1,28.1,206.1,106.5,45.900000000000006,-1.5,15.4,0.0,S,2009,9,249,36
2009-09-14,-2.64012,0.79,3.2,0.0576,15.7,4860000.0,33.0,10180000.0,12.310000000000002,5.010000000000048,12.57000000000005,4.650000000000034,30.4,173.70000000000002,12.7,26.700000000000003,189.5,114.5,50.400000000000006,1.8,17.0,0.6,S,2009,9,257,38
2009-09-22,-1.47619,0.8,3.4000000000000004,0.0391,13.5,4180000.0,24.0,7440000.0,12.350000000000025,2.0300000000000296,12.57000000000005,3.07000000000005,32.4,225.7,11.1,30.8,233.0,109.1,42.400000000000006,9.2,19.0,5.4,NS,2009,9,265,39
2009-09-30,-4.92137,0.85,4.1000000000000005,0.0505,16.900000000000002,5230000.0,27.8,8600000.0,8.53000000000003,0.2700000000000386,9.170000000000016,0.0900000000000318,124.3,287.6,96.2,120.7,150.9,63.2,26.9,0.7,18.5,0.0,S,2009,9,273,40
2009-10-08,-2.81765,0.74,2.7,0.0398,13.1,4060000.0,26.3,8130000.0,10.29000000000002,2.950000000000045,10.130000000000052,3.1100000000000136,35.9,191.6,16.3,31.4,208.1,126.6,56.8,2.0,13.8,0.0,S,2009,10,281,41
2009-10-16,-0.775035,0.86,4.2,0.0916,27.4,8440000.0,49.8,15350000.0,17.79000000000002,7.350000000000023,17.57000000000005,6.690000000000055,34.4,246.8,8.9,30.700000000000003,267.0,142.5,62.2,2.7,12.5,8.2,NS,2009,10,289,42
2009-10-24,-3.07259,0.68,2.6,0.0702,21.1,6490000.0,50.6,15560000.0,17.510000000000048,6.150000000000034,18.99000000000001,6.730000000000018,29.0,188.4,10.0,24.4,217.0,126.3,54.0,3.0,22.2,0.0,S,2009,10,297,43
2009-11-01,-2.08909,0.87,5.5,0.0995,35.2,10800000.0,54.0,16570000.0,20.370000000000005,9.170000000000016,21.090000000000032,8.490000000000009,37.5,238.7,14.3,34.5,244.5,139.6,59.6,13.5,30.0,0.0,S,2009,11,305,44
2009-11-09,-2.38847,0.85,4.800000000000001,0.0966,38.0,11610000.0,64.2,19650000.0,24.870000000000005,13.110000000000014,26.970000000000027,12.930000000000009,41.900000000000006,208.3,18.5,36.3,251.0,153.70000000000002,75.0,8.8,29.2,0.0,S,2009,11,313,46
2009-11-17,-4.57169,0.71,2.9000000000000004,0.0567,21.1,6450000.0,45.7,13990000.0,26.610000000000014,13.150000000000034,26.390000000000043,12.910000000000023,43.6,194.5,19.3,37.0,222.7,158.0,78.5,6.7,29.0,0.0,S,2009,11,321,47
2009-11-25,0.113066,0.87,5.2,0.1013,34.1,10470000.0,55.2,16950000.0,20.370000000000005,8.630000000000052,21.23000000000001,8.270000000000039,54.7,249.7,18.1,47.5,264.5,145.20000000000002,69.2,12.1,30.9,0.0,NS,2009,11,329,48
2009-12-03,-5.97217,0.89,6.2,0.1017,40.400000000000006,12390000.0,62.5,19180000.0,19.430000000000007,8.850000000000023,20.69000000000005,8.07000000000005,40.6,189.0,17.900000000000002,34.7,220.9,154.10000000000002,72.60000000000001,6.8,27.4,0.0,S,2009,12,337,49
2009-12-11,-4.37271,0.79,3.8,0.0938,33.4,10250000.0,70.2,21500000.0,21.69000000000005,11.33000000000004,21.590000000000032,11.090000000000032,42.900000000000006,216.3,18.8,38.1,237.6,157.9,74.10000000000001,7.5,19.8,0.8,S,2009,12,345,50
2009-12-19,-2.24051,0.87,5.2,0.0802,37.7,11540000.0,61.2,18730000.0,23.170000000000016,12.970000000000027,22.670000000000016,12.430000000000009,37.4,195.9,16.400000000000002,33.300000000000004,218.3,141.6,64.2,6.4,27.2,0.0,S,2009,12,353,51
2009-12-27,-0.743737,0.85,4.6000000000000005,0.0618,24.4,11950000.0,41.1,20100000.0,23.53000000000003,15.550000000000011,24.81,15.07000000000005,45.3,245.2,20.1,42.1,256.8,157.8,71.60000000000001,15.3,24.5,0.0,NS,2009,12,361,52
2010-01-01,-2.32433,0.87,5.5,0.0962,41.900000000000006,12820000.0,67.9,20770000.0,22.15000000000004,13.33000000000004,22.950000000000045,12.79000000000002,41.400000000000006,247.8,17.6,39.3,252.9,152.0,64.7,19.3,28.9,0.0,S,2010,1,1,53
2010-01-09,-1.71558,0.88,5.6000000000000005,0.0658,39.900000000000006,12160000.0,66.4,20250000.0,24.390000000000043,15.750000000000057,24.410000000000025,15.630000000000052,29.1,179.5,12.1,25.3,206.1,119.7,47.0,15.6,34.5,0.0,NS,2010,1,9,1
2010-01-17,-1.62689,0.87,4.9,0.0777,36.6,11190000.0,67.5,20640000.0,24.07000000000005,10.33000000000004,24.750000000000057,10.010000000000048,37.9,196.7,16.2,33.1,214.2,135.0,60.2,15.6,24.0,0.0,NS,2010,1,17,2
2010-01-25,-1.43456,0.86,5.2,0.0596,37.0,11290000.0,64.9,19790000.0,23.83000000000004,15.710000000000036,24.33000000000004,16.150000000000034,41.3,221.9,15.3,35.2,237.7,146.1,68.0,12.0,34.0,0.0,NS,2010,1,25,4
2010-02-02,-5.09882,0.8300000000000001,4.5,0.0678,28.8,8810000.0,47.3,14460000.0,22.77000000000004,0.0,24.350000000000023,13.450000000000044,36.8,241.1,10.1,32.4,259.90000000000003,137.8,53.900000000000006,11.4,31.5,0.0,S,2010,2,33,5
2010-02-10,-0.518121,0.85,4.1000000000000005,0.0737,27.4,8380000.0,44.3,13580000.0,20.590000000000032,12.110000000000014,20.71000000000004,11.130000000000052,38.6,252.1,13.4,36.2,261.1,137.6,58.3,16.6,33.0,0.0,NS,2010,2,41,6
2010-02-18,0.314079,0.86,4.5,0.0928,32.6,9970000.0,53.1,16270000.0,19.49000000000001,12.170000000000016,19.57000000000005,11.350000000000025,35.800000000000004,231.4,13.6,32.5,228.2,130.4,52.8,11.0,28.8,0.0,NS,2010,2,49,7
2010-02-26,-0.879216,0.78,3.1,0.0697,22.1,6780000.0,45.5,13930000.0,17.49000000000001,11.110000000000014,18.930000000000007,11.130000000000052,34.6,208.5,13.3,29.9,236.0,128.1,58.1,8.5,27.8,0.0,NS,2010,2,57,8
2010-03-06,2.41098,0.85,4.1000000000000005,0.0841,25.700000000000003,7890000.0,42.6,13090000.0,15.990000000000007,8.79000000000002,16.630000000000052,8.410000000000025,31.6,221.6,10.3,29.0,230.6,112.9,51.8,17.0,28.2,28.2,NS,2010,3,65,9
2010-03-14,-3.07961,0.87,4.9,0.0717,28.200000000000003,8640000.0,46.1,14110000.0,18.350000000000023,10.870000000000005,19.870000000000005,9.910000000000023,30.4,211.8,10.3,27.9,211.2,116.3,47.900000000000006,5.8,23.5,0.0,S,2010,3,73,10
2010-03-22,0.453855,0.87,4.800000000000001,0.0606,24.9,7620000.0,39.3,12030000.0,17.53000000000003,11.250000000000057,18.170000000000016,10.29000000000002,30.3,195.1,12.2,25.6,196.5,111.0,44.8,9.06,24.0,0.0,NS,2010,3,81,12
2010-03-30,1.14457,0.85,4.0,0.0667,20.1,6170000.0,32.1,9850000.0,14.710000000000036,9.010000000000048,14.27000000000004,8.390000000000043,31.700000000000003,253.3,12.2,30.0,230.7,111.6,41.400000000000006,8.129999999999999,24.1,14.4,NS,2010,3,89,13
2010-04-07,2.69775,0.91,5.9,0.0567,17.8,5480000.0,26.3,8110000.0,8.150000000000034,5.710000000000036,13.230000000000018,5.210000000000036,16.6,230.0,4.1000000000000005,17.2,195.1,81.9,20.3,14.2,19.5,0.4,NS,2010,4,97,14
2010-04-15,0.19674,0.89,5.300000000000001,0.0592,20.4,6280000.0,27.8,8530000.0,15.810000000000002,9.57000000000005,15.870000000000005,8.510000000000048,28.5,208.7,7.800000000000001,25.5,215.6,106.1,41.0,2.7,21.7,0.0,NS,2010,4,105,15
2010-04-23,-0.187007,0.87,5.6000000000000005,0.0411,14.5,4470000.0,18.8,5810000.0,9.510000000000048,4.150000000000034,10.33000000000004,4.3700000000000045,19.8,176.60000000000002,6.5,16.3,171.0,83.4,28.1,9.0,25.0,0.0,NS,2010,4,113,16
2010-05-01,-4.19793,0.9,6.9,0.0438,16.2,4990000.0,18.7,5770000.0,9.590000000000032,3.490000000000009,10.250000000000057,2.8100000000000023,30.4,249.6,12.4,28.200000000000003,239.4,102.1,42.3,2.5,18.5,0.0,S,2010,5,121,17
2010-05-09,-2.01057,0.87,5.4,0.0395,13.6,4220000.0,17.5,5410000.0,8.210000000000036,3.790000000000021,7.170000000000016,3.1100000000000136,22.4,222.5,3.4000000000000004,21.1,222.2,93.9,38.1,2.0,17.5,0.0,S,2010,5,129,18
2010-05-17,-2.94215,0.87,5.4,0.0326,12.2,3770000.0,13.7,4230000.0,7.210000000000036,1.2900000000000205,7.79000000000002,0.7300000000000182,23.9,192.0,8.200000000000001,21.200000000000003,196.7,86.80000000000001,28.5,2.0,16.5,0.0,S,2010,5,137,20
2010-05-25,1.59095,0.9,6.1000000000000005,0.0276,11.2,3460000.0,12.2,3790000.0,7.53000000000003,3.3500000000000227,5.770000000000039,3.470000000000028,31.6,381.8,5.800000000000001,28.9,331.3,120.5,39.7,4.5,14.0,1.4,NS,2010,5,145,21
2010-06-02,-5.33537,0.9,5.800000000000001,0.0248,9.9,3050000.0,11.7,3630000.0,6.970000000000027,2.5300000000000296,6.670000000000016,2.330000000000041,20.6,191.8,3.6,18.6,193.2,79.7,37.1,0.2,13.9,0.0,S,2010,6,153,22
2010-06-10,-1.55376,0.89,5.800000000000001,0.0181,8.4,2600000.0,10.1,3140000.0,4.390000000000043,-0.4099999999999681,4.490000000000009,-0.8699999999999477,19.4,167.0,5.6000000000000005,15.8,152.8,68.5,19.1,2.1,9.3,4.8,NS,2010,6,161,23
2010-06-18,1.10224,0.88,5.7,0.0205,9.6,2970000.0,10.8,3340000.0,6.150000000000034,2.670000000000016,5.930000000000007,2.430000000000007,20.8,196.4,7.1000000000000005,19.200000000000003,173.5,72.10000000000001,21.200000000000003,3.4,7.5,9.4,NS,2010,6,169,24
2010-06-26,-0.097811,0.9,5.800000000000001,0.0159,8.1,2530000.0,10.2,3160000.0,-0.1099999999999568,-0.7299999999999613,-0.3899999999999863,-1.0499999999999543,15.1,194.3,2.3000000000000003,14.0,156.70000000000002,54.8,11.0,5.5,8.2,15.4,NS,2010,6,177,25
2010-07-04,-3.27033,0.9,6.9,0.0241,10.8,3340000.0,12.9,4010000.0,4.7900000000000205,0.2900000000000204,4.590000000000032,-0.1299999999999954,19.700000000000003,188.4,4.3,15.6,168.5,70.8,21.8,-4.2,10.8,0.0,S,2010,7,185,26
2010-07-12,-3.28302,0.84,3.1,0.0184,5.2,1620000.0,8.6,2680000.0,3.930000000000007,-0.0099999999999909,3.690000000000055,-0.3899999999999863,29.4,239.7,9.2,25.6,200.1,67.9,24.9,-0.7,14.0,0.4,S,2010,7,193,28
2010-07-20,-2.90815,0.76,2.2,0.025,5.7,1770000.0,14.6,4520000.0,4.430000000000007,0.2900000000000204,4.610000000000014,0.1700000000000159,18.6,184.8,5.7,16.7,165.4,70.5,21.700000000000003,-1.6,9.9,0.8,S,2010,7,201,29
2010-07-28,-1.37783,0.16,0.4,0.0178,6.7,2080000.0,8.9,2770000.0,5.890000000000043,1.0500000000000114,5.710000000000036,0.0,48.900000000000006,303.1,23.3,47.7,202.0,61.3,12.3,-1.7,12.7,0.0,NS,2010,7,209,30
2010-08-05,-2.33096,0.88,4.7,0.0231,7.9,2440000.0,11.7,3640000.0,4.610000000000014,-1.589999999999975,3.870000000000005,0.0,43.2,225.3,15.2,35.4,175.9,62.900000000000006,21.3,1.2,7.8,2.0,S,2010,8,217,31
2010-08-13,-4.33586,0.92,6.1000000000000005,0.0228,9.0,2810000.0,12.7,3960000.0,4.330000000000041,0.9300000000000068,4.170000000000016,0.0,16.0,255.4,0.4,15.7,199.4,73.0,17.8,-0.5,13.8,1.4,S,2010,8,225,32
2010-08-21,2.03304,0.44,1.1,0.0275,10.4,3220000.0,15.5,4810000.0,3.870000000000005,0.2700000000000386,4.270000000000039,-0.3499999999999659,97.0,308.3,76.3,94.8,163.9,53.400000000000006,14.0,3.5,8.0,4.6,NS,2010,8,233,33
2010-08-29,-3.88982,0.88,4.9,0.0401,13.9,4290000.0,20.200000000000003,6250000.0,6.890000000000043,-0.1899999999999977,0.0,-0.8299999999999841,54.8,379.4,18.0,50.900000000000006,281.1,100.3,30.8,-1.0,11.2,0.0,S,2010,8,241,34
2010-09-06,0.065773,0.75,2.7,0.0412,12.4,3830000.0,24.3,7510000.0,6.810000000000002,2.1900000000000546,7.550000000000011,1.8500000000000227,24.200000000000003,178.70000000000002,6.9,20.3,172.3,81.10000000000001,29.1,5.4,10.1,4.6,NS,2010,9,249,36
2010-09-14,-2.93999,0.84,3.9,0.05,15.0,4640000.0,28.4,8780000.0,9.750000000000057,3.710000000000037,10.730000000000018,3.07000000000005,31.0,179.0,11.9,24.4,184.4,102.3,42.1,2.3,16.7,0.0,S,2010,9,257,37
2010-09-22,-1.55294,0.8300000000000001,3.8,0.0616,17.400000000000002,5380000.0,33.9,10470000.0,11.990000000000007,2.550000000000012,11.850000000000025,2.2900000000000205,33.2,203.5,11.0,27.200000000000003,237.5,119.6,52.5,7.3,17.7,0.0,NS,2010,9,265,38
2010-09-30,-1.88088,0.84,3.9,0.0735,21.1,6520000.0,39.1,12060000.0,13.550000000000011,5.090000000000032,18.07000000000005,4.130000000000052,30.700000000000003,249.6,10.8,28.0,243.9,115.4,40.5,-2.9,14.0,0.6,S,2010,9,273,39
2010-10-08,-4.59238,0.73,3.1,0.053,17.7,5450000.0,30.3,9330000.0,14.690000000000056,5.53000000000003,15.990000000000007,5.03000000000003,33.7,209.6,9.1,25.5,233.5,144.3,61.2,0.2,17.5,0.0,S,2010,10,281,40
2010-10-16,-1.34845,0.73,3.1,0.0636,19.700000000000003,6070000.0,38.900000000000006,12000000.0,15.410000000000023,6.170000000000016,15.970000000000027,5.610000000000014,36.5,199.4,14.2,31.6,234.1,134.9,63.900000000000006,0.0,9.3,81.0,NS,2010,10,289,41
2010-10-24,-3.90385,0.79,3.6,0.0799,24.5,7550000.0,45.400000000000006,13970000.0,17.690000000000055,6.7900000000000205,19.23000000000001,6.690000000000055,174.3,394.4,160.60000000000002,165.8,376.7000000000001,245.3,143.0,8.85,20.1,4.0,S,2010,10,297,42
2010-11-01,-1.88577,0.91,6.0,0.0793,25.0,7700000.0,44.8,13830000.0,10.310000000000002,3.550000000000012,12.350000000000025,3.1300000000000523,13.6,200.0,7.1000000000000005,11.3,180.7,87.0,28.1,9.6,15.4,0.4,S,2010,11,305,44
2010-11-09,-5.19977,0.85,4.7,0.0682,25.8,7930000.0,37.5,11520000.0,18.79000000000002,13.110000000000014,19.950000000000045,13.130000000000052,38.0,250.5,13.7,35.7,282.1,148.70000000000002,63.7,10.7,25.7,2.0,S,2010,11,313,45
2010-11-17,-2.37801,0.81,4.0,0.1094,33.6,10310000.0,62.8,19270000.0,21.77000000000004,9.57000000000005,21.870000000000005,9.03000000000003,39.7,190.5,17.6,33.4,246.0,154.0,74.7,4.8,21.2,0.0,S,2010,11,321,46
2010-11-25,-2.95038,0.2,0.5,0.0645,25.5,7830000.0,36.0,11080000.0,0.0,10.090000000000032,0.0,9.090000000000032,136.3,257.90000000000003,137.1,141.5,289.5,188.4,113.3,14.0,25.4,0.0,S,2010,11,329,47
2010-12-03,-3.00425,0.21,0.5,0.0892,33.300000000000004,10230000.0,49.8,15300000.0,0.0,9.730000000000018,11.990000000000007,10.050000000000011,73.5,221.8,83.2,79.0,208.4,120.8,60.900000000000006,12.1,26.8,22.4,S,2010,12,337,48
2010-12-11,-3.94969,0.88,5.5,0.1145,37.3,11480000.0,58.5,17990000.0,18.750000000000057,8.750000000000057,22.03000000000003,9.210000000000036,37.9,215.4,13.0,32.0,244.0,161.9,72.0,6.8,21.0,0.0,S,2010,12,345,49
2010-12-19,0.558028,0.8200000000000001,4.2,0.0988,32.1,9870000.0,56.7,17430000.0,20.79000000000002,9.810000000000002,21.21000000000004,8.990000000000009,36.4,188.7,16.5,31.4,222.6,142.3,64.3,8.2,15.5,7.8,NS,2010,12,353,50
2010-12-27,-2.97601,0.88,5.800000000000001,0.0738,27.8,13630000.0,45.5,22320000.0,22.950000000000045,12.33000000000004,23.71000000000004,12.410000000000023,39.900000000000006,217.8,17.1,36.1,242.4,152.20000000000002,67.8,9.0,21.5,0.0,S,2010,12,361,52
2011-01-01,2.09461,0.88,5.800000000000001,0.1105,41.8,12820000.0,64.60000000000001,19780000.0,21.970000000000027,13.230000000000018,20.930000000000007,12.57000000000005,42.2,291.2,15.9,40.3,299.8,164.60000000000002,67.8,20.0,31.0,0.0,NS,2011,1,1,52
2011-01-09,-2.59804,0.8,3.9,0.0801,32.5,9930000.0,53.0,16210000.0,20.250000000000057,15.250000000000057,21.850000000000023,13.910000000000023,31.8,219.1,11.5,28.700000000000003,232.3,135.4,56.0,15.5,31.0,0.0,S,2011,1,9,1
2011-01-17,0.958981,0.68,2.6,0.087,25.5,7810000.0,65.60000000000001,20080000.0,21.430000000000007,13.27000000000004,22.350000000000023,12.690000000000056,23.200000000000003,201.3,8.200000000000001,20.9,223.7,104.3,36.2,16.5,26.4,0.0,NS,2011,1,17,3
2011-01-25,-0.281713,0.87,5.5,0.0935,43.3,13230000.0,71.5,21840000.0,24.07000000000005,15.29000000000002,25.970000000000027,15.53000000000003,34.6,234.4,9.0,30.8,250.9,134.8,53.900000000000006,12.5,30.5,0.0,NS,2011,1,25,4
2011-02-02,-2.72944,0.87,4.9,0.084,32.300000000000004,9900000.0,48.2,14770000.0,18.03000000000003,11.79000000000002,19.950000000000045,10.090000000000032,35.300000000000004,316.70000000000005,10.1,38.0,270.2,126.1,41.0,22.5,31.7,0.0,S,2011,2,33,5
2011-02-10,-2.85295,0.88,4.9,0.0859,32.6,10000000.0,48.6,14890000.0,20.27000000000004,12.090000000000032,20.370000000000005,10.870000000000005,37.3,302.0,12.4,38.2,276.1,136.20000000000002,51.1,13.2,27.8,0.0,S,2011,2,41,6
2011-02-18,0.938134,0.88,5.0,0.0946,32.0,9840000.0,50.0,15340000.0,17.03000000000003,9.590000000000032,17.190000000000055,8.970000000000027,21.4,186.0,7.2,20.8,186.4,96.7,36.3,14.0,29.3,0.4,NS,2011,2,49,7
2011-02-26,-1.08371,0.84,3.9,0.0851,25.700000000000003,7890000.0,45.0,13820000.0,16.890000000000043,8.410000000000025,17.350000000000023,7.910000000000025,31.3,211.0,12.4,27.1,211.2,116.8,46.5,11.0,28.0,0.0,NS,2011,2,57,8
2011-03-06,-4.52681,0.85,4.2,0.0755,26.4,8100000.0,40.900000000000006,12560000.0,16.910000000000025,10.490000000000007,16.99000000000001,10.230000000000018,34.1,254.0,12.9,31.700000000000003,265.2,126.5,51.5,9.5,24.0,0.0,S,2011,3,65,9
2011-03-14,0.576696,0.93,6.2,0.0735,24.5,7520000.0,38.8,11900000.0,17.29000000000002,11.210000000000036,16.970000000000027,6.630000000000052,22.9,203.1,5.800000000000001,20.8,221.8,109.1,42.400000000000006,16.5,25.5,15.6,NS,2011,3,73,11
2011-03-22,-0.835695,0.84,3.8,0.0694,21.200000000000003,6530000.0,33.6,10340000.0,14.430000000000009,7.410000000000025,14.050000000000011,6.510000000000048,22.700000000000003,199.0,11.4,23.0,225.3,102.5,46.1,15.0,22.6,9.0,NS,2011,3,81,12
2011-03-30,-2.33315,0.85,4.0,0.0714,20.0,6170000.0,32.800000000000004,10090000.0,15.090000000000032,7.770000000000039,14.890000000000043,7.590000000000032,25.4,189.0,8.700000000000001,22.200000000000003,200.0,104.3,39.5,10.6,23.5,0.0,S,2011,3,89,13
2011-04-07,-1.35076,0.9,5.800000000000001,0.0462,14.8,4580000.0,23.200000000000003,7160000.0,15.150000000000034,6.250000000000057,14.710000000000036,5.550000000000011,24.5,238.3,4.4,20.6,252.5,105.7,40.1,4.5,22.2,0.0,NS,2011,4,97,14
2011-04-15,-3.08341,0.88,5.6000000000000005,0.0483,15.9,4900000.0,22.5,6930000.0,12.170000000000016,5.090000000000032,12.110000000000014,4.470000000000027,24.700000000000003,204.6,7.6,23.200000000000003,196.6,94.3,31.3,0.5,19.0,0.0,S,2011,4,105,15
2011-04-23,-3.19882,0.81,2.7,0.0569,18.5,5700000.0,24.4,7510000.0,10.350000000000025,6.03000000000003,11.110000000000014,5.390000000000043,22.1,180.0,8.700000000000001,18.6,202.0,91.2,37.5,1.8,16.4,0.0,S,2011,4,113,16
2011-05-01,-0.751311,0.9,6.5,0.0373,14.3,4430000.0,16.900000000000002,5230000.0,8.53000000000003,3.850000000000023,0.0,3.390000000000043,30.200000000000003,298.3,8.3,30.0,258.6,113.7,33.800000000000004,4.0,19.5,0.0,NS,2011,5,121,17
2011-05-09,-2.53285,0.87,5.5,0.0232,9.8,3050000.0,12.9,4000000.0,5.350000000000023,0.4700000000000273,7.010000000000048,0.2300000000000182,18.5,174.9,7.2,15.0,193.0,72.9,26.700000000000003,0.0,15.0,0.0,S,2011,5,129,19
2011-05-17,-11.7853,0.87,5.5,0.03,11.9,3680000.0,13.8,4280000.0,8.590000000000032,2.590000000000032,8.250000000000057,2.730000000000018,23.9,217.1,7.6,21.700000000000003,198.7,91.8,31.5,0.9,14.4,0.0,S,2011,5,137,20
2011-05-25,-0.104074,0.9,6.9,0.0326,11.9,3680000.0,15.0,4650000.0,6.53000000000003,2.7700000000000387,6.390000000000043,2.490000000000009,17.2,194.2,2.9000000000000004,14.2,200.2,82.4,27.5,0.9,13.6,0.2,NS,2011,5,145,21
2011-06-02,-1.99381,0.87,5.4,0.0186,8.3,2570000.0,10.3,3200000.0,7.950000000000045,0.9300000000000068,7.690000000000055,0.1300000000000523,20.8,206.2,2.7,18.5,217.0,85.0,29.5,-1.5,17.0,0.0,S,2011,6,153,22
2011-06-10,0.214817,0.91,6.0,0.0245,8.8,2740000.0,11.9,3700000.0,5.57000000000005,2.1900000000000546,4.990000000000009,2.010000000000048,20.8,174.9,6.5,17.1,170.70000000000002,77.5,22.5,1.0,11.5,1.0,NS,2011,6,161,23
2011-06-18,-5.65854,0.92,6.0,0.0122,5.6000000000000005,1730000.0,6.4,2000000.0,5.650000000000034,2.550000000000012,5.590000000000032,2.170000000000016,21.4,193.7,7.0,18.7,184.2,63.8,22.8,2.8,7.5,4.4,S,2011,6,169,24
2011-06-26,0.0295265,0.89,5.7,0.026,8.200000000000001,2540000.0,12.8,3970000.0,5.610000000000014,1.2900000000000205,5.53000000000003,0.8900000000000432,18.4,203.1,7.0,16.3,183.4,79.5,21.4,-2.3,12.5,0.0,NS,2011,6,177,25
2011-07-04,2.66767,0.33,0.8,0.0087,3.9,1230000.0,5.1000000000000005,1580000.0,2.0300000000000296,0.0,0.0,0.0,43.5,372.1,13.6,42.400000000000006,267.90000000000003,99.6,29.9,8.0,12.0,14.0,NS,2011,7,185,27
2011-07-12,-7.51089,0.79,2.5,0.0148,4.5,1410000.0,7.7,2390000.0,1.0300000000000296,-0.589999999999975,1.8500000000000227,0.0,39.6,341.5,8.5,36.1,248.3,99.7,30.9,0.6,7.1,0.0,S,2011,7,193,28
2011-07-20,0.169276,0.88,4.9,0.0226,7.6,2340000.0,10.0,3100000.0,4.270000000000039,-0.6899999999999977,4.690000000000055,-0.9099999999999682,21.0,186.5,2.3000000000000003,19.5,168.4,61.8,22.0,2.0,15.5,0.0,NS,2011,7,201,29
2011-07-28,-2.18655,0.89,5.7,0.0357,10.7,3320000.0,16.400000000000002,5080000.0,7.870000000000003,3.750000000000057,7.610000000000014,4.690000000000055,22.8,176.70000000000002,7.2,18.2,171.8,84.30000000000001,29.0,-5.5,12.7,0.0,S,2011,7,209,30
2011-08-05,-2.41219,0.85,5.1000000000000005,0.0252,8.200000000000001,2530000.0,11.8,3650000.0,7.370000000000003,1.6300000000000523,6.810000000000002,1.1100000000000136,24.1,189.3,6.9,20.8,207.2,84.7,29.6,6.0,18.0,0.0,S,2011,8,217,31
2011-08-13,-2.62441,0.8300000000000001,2.9000000000000004,0.0291,8.0,2470000.0,14.6,4520000.0,7.270000000000039,2.150000000000034,7.730000000000018,1.3500000000000227,29.200000000000003,240.9,9.9,26.6,223.1,105.8,37.2,-2.0,12.5,0.0,S,2011,8,225,32
2011-08-21,-2.73861,0.8300000000000001,2.9000000000000004,0.0513,12.2,3760000.0,24.9,7710000.0,10.27000000000004,3.430000000000007,10.27000000000004,2.650000000000034,28.1,200.3,8.5,23.8,221.0,99.7,41.7,-0.5,16.0,0.0,S,2011,8,233,33
2011-08-29,-2.61426,0.87,4.4,0.0505,15.2,4710000.0,25.3,7830000.0,7.130000000000052,1.650000000000034,8.850000000000023,1.5900000000000318,24.700000000000003,192.6,9.0,21.3,197.7,104.5,37.1,1.0,14.5,0.0,S,2011,8,241,35
2011-09-06,2.96246,0.84,3.1,0.035,9.6,2980000.0,20.1,6240000.0,5.490000000000009,-0.7899999999999636,6.4500000000000455,-1.0699999999999932,16.2,204.2,2.0,15.0,202.0,75.8,24.200000000000003,9.8,12.6,8.4,NS,2011,9,249,36
2011-09-14,-3.23404,0.84,3.9,0.0638,18.3,5650000.0,33.6,10360000.0,13.890000000000043,4.8700000000000045,14.130000000000052,4.610000000000014,26.3,183.1,10.0,22.0,211.2,109.8,46.8,-1.0,18.5,0.0,S,2011,9,257,37
2011-09-22,-3.61474,0.79,3.1,0.0483,13.8,4260000.0,28.700000000000003,8860000.0,13.250000000000057,3.8100000000000014,14.050000000000011,3.710000000000037,31.0,215.0,11.8,26.9,247.9,119.5,53.1,0.0,20.5,0.0,S,2011,9,265,38
2011-09-30,-2.07467,0.79,3.1,0.0513,15.3,4740000.0,29.1,9000000.0,10.650000000000034,1.7100000000000364,9.390000000000043,1.7100000000000364,17.7,200.6,4.5,15.8,196.6,91.4,29.5,5.0,11.5,21.0,S,2011,9,273,39
2011-10-08,-2.30279,0.8200000000000001,3.5,0.0669,19.5,6030000.0,37.3,11510000.0,14.450000000000044,4.53000000000003,17.750000000000057,4.3700000000000045,30.1,175.4,10.7,24.0,211.4,120.5,51.900000000000006,7.5,19.2,0.2,S,2011,10,281,40
2011-10-16,-1.70796,0.84,3.9,0.0868,26.5,8160000.0,51.6,15870000.0,18.250000000000057,7.150000000000034,18.350000000000023,6.130000000000052,36.1,219.0,14.0,31.8,232.5,137.6,58.3,6.5,15.5,0.0,NS,2011,10,289,41
2011-10-24,-2.57227,0.8300000000000001,4.4,0.0786,26.3,8100000.0,43.7,13450000.0,17.190000000000055,6.53000000000003,17.930000000000007,6.050000000000011,35.6,192.4,16.3,30.0,219.1,130.5,55.400000000000006,15.5,27.9,0.0,S,2011,10,297,43
