MOD15A2H.A2000049.h29v12.006.2020041210522.Fpar_500m,MOD15A2H,A2000049,Lat-37.422222Lon144.094444Samp17Line17,2020041210522,F,F,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.11,0.11,0.11,0.06,0.06,0.05,F,F,F,F,F,F,F,F,0.1,0.1,0.1,0.11,0.13,0.06,0.07,0.05,F,F,F,F,F,F,F,F,F,0.13,0.13,0.13,0.13,0.12,0.12,0.1,F,F,F,F,F,F,F,F,F,F,F,F,F,0.12,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.06,0.06,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.1,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.11,0.11,F,F,F,F,F,F,F,F,F,F,F,F,F,0.11,0.06,0.08,F,F,F,F,F,F,F,F,F,F,F,F,F,0.14,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.1,0.31,0.24,F,0.26,0.26,0.26,F,F,F,F,F,F,F,F,F,F,F,0.86,0.81,0.81,0.81,0.44,0.44,F,F,F,F,F,F,F,F,0.86,0.86,0.86,0.84,0.84,0.84,0.84,0.16,0.16,F,F,F,F,F,F,F,F,0.25,F,F,F,F,F,F,0.16,F,F,F,F,F,0.35,0.35,0.25,0.25,F,F,F,F,F,F,F,F,F,F,F,F,0.35,0.22,0.05,0.11,0.11,0.11,0.11,F,F,F,F,F,F,F,F,F,F,0.22,0.05,0.04,0.09,0.2,0.1,F,F,F,F,F,F,F,F,F,0.18,0.18,0.23,0.17,0.11,F,F,F,F,F,F,F,F,F,F,F
MOD15A2H.A2014121.h29v12.006.2021254194354.Lai_500m,MOD15A2H,A2014121,Lat-37.422222Lon144.094444Samp17Line17,2021254194354,1.0,1.1,0.7,0.6,0.6,0.6,0.9,0.8,0.8,0.6,1.0,1.0,0.9,0.9,0.8,2.9,F,1.4,0.8,0.6,0.7,0.8,0.9,0.8,0.7,0.5,0.5,0.8,1.0,0.6,1.8,3.1,3.3,3.3,0.7,0.6,0.7,0.9,0.8,0.6,0.6,0.6,0.6,0.9,1.2,1.3,1.0,2.9,F,2.6,1.3,0.3,0.6,0.9,1.0,0.7,0.6,0.6,0.7,1.2,1.2,1.3,1.2,1.0,2.6,F,F,F,0.8,1.0,1.3,1.0,0.7,0.9,1.0,1.0,0.8,0.9,0.7,2.3,F,F,0.9,F,1.5,0.8,0.7,0.7,0.8,0.7,1.0,1.0,0.7,0.9,0.9,2.3,3.2,3.1,3.1,2.7,2.7,1.5,1.0,0.7,0.6,0.3,0.3,0.2,0.7,0.8,F,2.3,3.2,2.0,2.2,2.2,2.1,1.1,1.6,0.6,0.5,0.6,0.6,0.6,1.2,2.2,2.9,2.9,2.8,F,2.2,2.2,1.1,0.8,1.6,2.4,0.6,1.7,3.0,3.0,F,F,2.9,2.9,F,1.2,F,F,1.5,0.8,0.8,2.4,2.4,0.8,3.0,2.9,2.9,F,F,F,F,F,F,1.4,1.8,1.5,1.3,F,F,2.0,F,F,1.3,1.3,F,1.4,1.5,F,F,F,F,F,F,F,F,2.2,2.2,0.1,2.3,F,F,1.5,1.5,F,F,F,2.2,2.2,3.0,3.0,2.7,F,F,1.9,2.3,F,1.3,F,3.5,3.5,F,F,0.8,2.3,3.0,3.0,2.7,F,F,0.1,2.4,1.3,1.3,F,F,F,F,1.2,0.8,2.1,0.8,F,F,F,3.3,3.3,3.2,2.4,F,F,F,F,F,0.7,0.8,0.7,0.7,0.8,2.9,2.9,3.3,3.3,3.2,3.2,F,F,F,F,F,0.8,0.9,1.0,1.1,1.2,3.0,3.4,3.4,3.4,F,F,F,F,0.1,0.1,3.0,0.8,1.1,1.0,2.5,1.2,3.0,F,3.1,3.1,3.1,F,F,F,2.5
MOD15A2H.A2014129.h29v12.006.2021255023017.Fpar_500m,MOD15A2H,A2014129,Lat-37.422222Lon144.094444Samp17Line17,2021255023017,0.57,0.62,0.59,0.48,0.48,0.48,0.58,0.56,0.57,0.48,0.49,0.49,0.64,0.56,0.64,0.85,0.83,0.71,0.59,0.46,0.58,0.6,0.58,0.58,0.58,0.49,0.56,0.52,0.67,0.57,0.72,0.86,0.83,0.85,0.49,0.49,0.58,0.61,0.57,0.56,0.55,0.46,0.56,0.69,0.69,0.76,0.68,0.85,0.83,0.83,0.85,0.43,0.5,0.63,0.74,0.61,0.55,0.46,0.66,0.7,0.81,0.76,0.69,0.56,0.79,0.78,0.89,0.89,0.57,0.73,0.68,0.68,0.61,0.61,0.75,0.73,0.73,0.75,0.58,0.8,0.84,0.81,0.89,0.87,0.87,0.71,0.61,0.63,0.61,0.73,0.76,0.68,0.61,0.62,0.66,0.83,0.83,0.86,0.89,0.85,0.86,0.74,0.62,0.59,0.45,0.53,0.38,0.49,0.66,0.62,0.84,0.85,0.85,0.84,0.82,0.84,0.86,0.72,0.72,0.51,0.43,0.52,0.46,0.53,0.55,0.82,0.83,0.83,0.84,0.85,0.77,0.84,0.72,0.61,0.72,0.89,0.52,0.83,0.79,0.79,0.83,0.82,0.81,0.84,0.87,0.9,0.87,0.88,0.81,0.64,0.66,0.89,0.86,0.54,0.75,0.88,0.88,0.81,0.81,0.83,0.9,0.9,0.9,0.79,0.9,0.77,0.77,0.88,0.86,0.78,0.85,0.88,0.85,0.85,0.83,0.9,0.9,0.9,0.89,0.9,0.86,0.83,0.89,0.9,0.79,0.79,0.78,0.86,0.86,0.9,0.9,0.9,0.9,0.9,0.77,0.82,0.85,0.79,0.84,0.84,0.83,0.82,0.78,0.79,0.9,0.9,0.9,0.9,0.9,0.9,0.86,0.82,0.61,0.83,0.83,0.84,0.83,0.78,0.79,0.78,0.8,0.9,0.9,0.9,0.9,0.9,0.86,0.68,0.65,0.82,0.61,0.84,0.88,0.79,0.78,0.78,0.8,0.9,0.9,0.9,0.9,0.9,0.85,0.64,0.61,0.55,0.55,0.78,0.89,0.89,0.78,0.79,0.9,0.88,0.9,F,0.8,0.86,0.84,0.58,0.61,0.62,0.74,0.69,0.89,0.8,0.78,0.9,0.9,0.9,0.9,0.9,F,0.86,0.84,0.62,0.74,0.71,0.87,0.72,0.89,0.87,0.9,0.9,0.9,0.9,0.9,0.8,0.9
MOD15A2H.A2014129.h29v12.006.2021255023017.Lai_500m,MOD15A2H,A2014129,Lat-37.422222Lon144.094444Samp17Line17,2021255023017,1.0,1.1,1.0,0.8,0.8,0.8,1.0,1.0,1.0,0.8,0.8,0.8,1.2,1.0,1.3,3.4,3.0,1.5,1.0,0.7,1.0,1.1,1.0,1.0,1.0,0.8,0.9,0.9,1.4,0.8,1.6,3.6,3.0,3.3,0.8,0.8,1.0,1.1,1.0,1.0,0.9,0.7,0.9,1.4,1.4,1.7,1.4,3.4,2.9,2.9,3.3,0.7,0.8,1.2,1.6,1.1,0.9,0.7,1.3,1.4,2.1,1.7,1.5,1.1,2.5,2.4,5.3,5.0,1.0,1.6,1.4,1.4,1.1,1.2,1.7,1.5,1.5,1.8,1.1,2.6,3.1,2.6,5.3,4.5,4.5,1.5,1.2,1.2,1.1,1.6,1.7,1.4,1.1,1.2,1.4,2.9,2.9,3.6,6.1,3.3,4.1,1.8,1.1,1.1,0.7,0.9,0.6,0.7,1.4,1.2,3.2,3.3,3.3,3.1,2.8,3.2,4.1,1.6,1.7,0.7,0.7,0.9,0.8,1.0,1.0,2.7,2.8,2.8,3.1,3.3,2.3,3.2,1.6,1.0,1.7,5.4,0.9,2.8,2.4,2.4,2.9,2.7,2.7,3.0,5.0,6.9,4.3,4.6,2.2,1.0,1.1,4.9,3.6,1.0,2.1,4.7,4.7,2.7,2.7,2.8,6.9,6.4,6.4,2.1,4.2,1.8,1.8,4.9,3.6,2.4,3.2,4.7,3.2,3.2,2.8,6.9,6.9,6.4,5.0,6.2,3.8,2.9,5.0,6.9,2.4,2.4,2.4,4.1,4.1,6.9,6.6,6.9,6.5,6.5,2.2,2.8,3.3,2.4,3.2,3.2,3.0,2.8,2.4,2.5,5.5,6.9,6.6,6.3,6.3,6.5,4.0,2.8,1.2,2.9,2.9,3.1,3.0,2.3,2.4,2.4,2.5,5.5,6.5,6.7,6.2,6.5,4.0,1.5,1.4,2.8,1.2,3.1,4.8,2.5,2.4,2.4,2.6,6.5,6.5,6.2,6.2,6.9,3.4,1.3,1.2,1.0,1.0,1.9,5.0,4.9,2.3,2.5,6.3,4.8,6.5,F,2.6,3.6,3.1,1.1,1.2,1.2,1.7,1.5,4.9,2.5,2.3,6.9,6.9,6.5,6.9,6.9,F,3.6,3.1,1.2,1.7,1.6,4.0,1.6,4.9,4.6,6.8,6.8,6.5,6.9,6.5,2.5,6.3
MOD15A2H.A2014137.h29v12.006.2021255105414.Fpar_500m,MOD15A2H,A2014137,Lat-37.422222Lon144.094444Samp17Line17,2021255105414,0.58,0.75,0.75,0.51,0.41,0.45,0.45,0.48,0.55,0.49,0.39,0.39,0.73,0.45,0.55,0.85,0.79,0.69,0.5,0.51,0.54,0.56,0.64,0.54,0.48,0.43,0.43,0.39,0.63,0.63,0.77,0.87,0.83,0.84,0.5,0.5,0.61,0.64,0.68,0.64,0.48,0.43,0.64,0.72,0.72,0.79,0.73,0.75,0.68,0.81,0.81,0.41,0.52,0.76,0.76,0.64,0.53,0.48,0.58,0.71,0.84,0.79,0.54,0.52,0.81,0.81,0.84,0.84,0.56,0.75,0.73,0.73,0.59,0.64,0.8,0.69,0.63,0.79,0.53,0.8,0.81,0.81,0.85,0.85,0.85,0.75,0.64,0.66,0.62,0.62,0.53,0.69,0.63,0.54,0.58,0.84,0.83,0.83,0.83,0.85,0.85,0.72,0.63,0.55,0.44,0.62,0.53,0.48,0.61,0.61,0.84,0.84,0.83,0.83,0.82,0.82,0.85,0.74,0.74,0.45,0.44,0.41,0.52,0.52,0.49,0.81,0.81,0.81,0.81,0.82,0.82,0.86,0.73,0.59,0.77,0.85,0.46,0.72,0.79,0.79,0.62,F,0.81,0.81,0.9,0.82,0.82,0.86,0.8,0.65,0.64,0.88,0.83,0.51,0.79,0.79,0.62,0.59,0.52,0.52,0.85,0.88,0.86,0.76,0.88,0.79,0.79,0.83,0.83,0.82,0.84,0.83,0.83,0.83,0.83,0.85,0.85,0.83,0.86,0.9,0.86,0.86,0.84,0.84,0.82,0.82,0.64,0.85,0.83,0.83,0.83,0.85,0.85,0.85,0.85,0.83,0.83,0.8,0.8,0.82,0.8,0.8,F,0.25,0.86,0.86,0.86,0.86,0.89,0.55,0.84,0.84,0.57,0.8,0.8,0.82,0.8,F,F,0.25,0.25,0.9,0.9,0.86,0.89,0.58,0.84,0.65,0.58,0.8,0.6,0.86,0.84,0.16,0.51,0.51,0.64,0.83,0.9,0.85,0.85,0.84,0.84,0.56,0.56,0.49,0.56,0.77,0.9,0.25,0.85,0.68,0.68,0.69,0.9,0.84,0.83,0.83,0.84,0.53,0.67,0.65,0.75,0.74,0.9,0.9,0.69,0.68,0.68,0.69,0.87,0.85,0.83,0.83,0.82,0.55,0.83,0.85,0.85,0.69,0.84,0.83,0.72,0.72,0.72,0.72,0.7,0.84,0.63
MOD15A2H.A2014137.h29v12.006.2021255105414.Lai_500m,MOD15A2H,A2014137,Lat-37.422222Lon144.094444Samp17Line17,2021255105414,1.1,1.7,1.7,0.8,0.6,0.7,0.7,0.8,1.0,0.8,0.6,0.6,1.7,0.7,1.0,3.3,2.5,1.4,0.9,0.8,1.0,1.0,1.2,0.9,0.8,0.7,0.7,0.6,1.2,1.1,1.9,4.2,2.9,3.0,0.9,0.8,1.2,1.3,1.4,1.3,0.8,0.7,1.2,1.6,1.6,2.0,1.7,2.1,1.7,2.6,2.6,0.6,0.9,1.8,1.8,1.3,0.9,0.8,1.0,1.5,2.6,2.0,0.9,1.0,2.6,2.6,3.0,3.1,1.0,1.7,1.6,1.6,1.1,1.2,2.1,1.5,1.2,2.0,1.0,2.5,2.7,2.7,3.2,3.2,3.2,1.7,1.2,1.3,1.2,1.2,0.8,1.5,1.2,1.0,1.1,3.1,3.0,2.9,2.9,3.2,3.2,1.7,1.2,1.0,0.7,1.2,0.8,0.7,1.2,1.2,3.1,3.1,3.0,3.0,2.8,2.8,3.2,1.8,1.8,0.6,0.7,0.7,1.0,1.0,0.8,2.7,2.7,2.6,2.6,2.7,2.7,3.5,1.7,0.9,1.9,3.3,0.8,1.9,2.5,2.5,1.4,F,2.7,2.6,6.5,2.7,2.7,3.5,2.1,1.1,1.1,4.8,3.0,0.9,2.5,2.5,1.4,1.3,1.0,1.0,3.3,4.8,3.5,1.9,3.4,2.0,2.0,3.0,3.0,2.8,3.1,3.0,3.0,3.0,3.0,3.3,3.3,3.0,3.5,6.8,3.4,3.4,3.1,3.1,2.8,2.8,1.5,3.3,3.0,3.0,3.0,3.3,3.3,3.2,3.2,2.9,2.9,2.5,2.5,2.8,2.5,2.5,F,0.3,3.4,3.4,3.4,3.4,5.1,1.2,3.1,3.1,1.1,2.5,2.5,2.8,2.5,F,F,0.3,0.3,6.3,6.0,3.4,5.1,1.2,3.1,1.4,1.2,2.5,1.3,3.3,3.1,0.2,1.0,1.0,1.5,3.0,6.0,3.4,3.4,3.1,3.1,1.1,1.1,0.8,1.0,1.9,6.3,0.3,3.1,1.7,1.7,1.7,6.6,3.1,2.9,2.9,3.1,0.9,1.5,1.3,1.8,1.8,6.3,6.3,1.7,1.7,1.7,1.7,4.0,3.3,2.9,2.9,2.8,1.0,2.5,2.6,3.2,1.6,3.3,3.0,1.8,1.8,1.9,1.9,1.8,3.2,1.5
MOD15A2H.A2014145.h29v12.006.2021255202256.Fpar_500m,MOD15A2H,A2014145,Lat-37.422222Lon144.094444Samp17Line17,2021255202256,0.53,0.75,F,0.56,0.58,0.52,0.57,0.57,0.64,0.45,0.66,0.67,0.61,0.66,0.76,0.82,0.79,0.7,0.63,0.56,0.61,0.69,0.73,0.55,0.6,0.39,0.5,0.5,0.79,0.7,0.76,0.85,0.79,0.76,0.63,0.59,0.66,0.71,0.83,0.55,0.64,0.55,0.67,0.71,0.8,0.8,0.81,0.85,0.78,F,F,0.46,0.47,0.82,0.83,0.85,0.64,0.39,0.68,0.71,0.8,0.9,0.73,0.57,F,F,F,0.83,0.39,0.84,0.85,0.74,0.72,0.78,0.68,0.79,0.83,0.65,0.36,F,F,0.77,0.76,F,0.84,0.57,0.65,0.75,0.72,0.72,0.82,0.63,0.58,0.54,0.36,F,0.62,0.84,0.87,0.84,0.84,0.63,0.65,0.72,0.41,0.34,0.42,0.43,0.6,0.57,0.74,0.8,F,0.78,0.82,0.84,F,0.77,0.82,0.44,0.39,0.36,0.51,0.52,0.61,0.83,0.77,0.82,F,0.71,F,F,0.81,0.64,F,0.87,0.56,0.65,0.7,0.72,0.78,0.71,0.77,0.76,F,F,F,0.89,0.8,0.64,0.71,0.84,F,0.47,0.61,0.72,F,0.71,F,0.85,0.88,0.88,F,0.83,F,0.83,0.69,F,F,F,F,F,F,F,F,F,0.89,0.88,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.89,0.9,F,F,0.8,0.78,F,F,F,F,F,F,F,F,F,F,F,F,F,0.81,0.67,0.78,F,0.83,F,F,F,F,F,F,F,F,F,F,F,0.62,0.67,0.82,0.62,0.83,0.88,F,F,F,F,F,F,F,F,F,F,0.6,0.59,0.52,0.52,0.79,0.88,0.9,F,F,F,F,0.86,F,F,F,F,0.55,0.68,0.76,0.64,0.79,0.89,0.86,0.86,0.86,0.87,0.9,0.87,0.86,F,F,F,0.64,0.82,0.76,F,0.73,0.88,F,0.86,0.87,0.87,0.88,0.88,0.86,0.86
MOD15A2H.A2014145.h29v12.006.2021255202256.Lai_500m,MOD15A2H,A2014145,Lat-37.422222Lon144.094444Samp17Line17,2021255202256,0.9,1.7,F,0.9,1.0,0.9,1.0,1.0,1.3,0.7,1.4,1.4,1.2,1.3,1.8,2.7,2.5,1.4,1.2,0.9,1.1,1.4,1.6,1.0,1.1,0.6,0.9,0.9,2.0,1.2,1.8,3.3,2.5,2.2,1.2,1.1,1.4,1.6,2.4,1.0,1.3,1.0,1.4,1.6,2.2,2.0,2.2,3.5,2.4,F,F,0.8,0.8,2.3,2.4,2.6,1.3,0.6,1.4,1.6,2.2,4.0,1.6,1.1,F,F,F,3.0,0.6,2.4,2.7,1.7,1.6,2.0,1.4,2.0,2.3,1.3,0.6,F,F,2.3,2.2,F,3.1,1.0,1.3,1.8,1.6,1.7,2.3,1.3,1.1,1.0,0.6,F,1.4,3.2,4.0,3.1,3.1,1.4,1.3,1.6,0.6,0.5,0.7,0.6,1.2,1.1,2.1,2.5,F,2.4,2.8,3.1,F,1.9,2.2,0.6,0.6,0.6,0.9,1.0,1.2,3.0,2.3,2.6,F,1.9,F,F,2.1,1.0,F,4.3,1.1,1.6,1.8,1.9,2.4,1.8,2.3,2.3,F,F,F,5.0,2.1,1.0,1.2,3.0,F,0.9,1.4,1.9,F,1.8,F,3.2,4.8,4.8,F,2.3,F,2.3,1.6,F,F,F,F,F,F,F,F,F,5.0,4.8,F,F,F,F,F,F,F,F,F,F,F,F,F,F,5.0,6.9,F,F,2.5,2.4,F,F,F,F,F,F,F,F,F,F,F,F,F,2.6,1.5,2.4,F,3.0,F,F,F,F,F,F,F,F,F,F,F,1.3,1.5,2.8,1.3,3.1,4.9,F,F,F,F,F,F,F,F,F,F,1.2,1.2,0.9,0.9,2.1,4.9,6.8,F,F,F,F,3.6,F,F,F,F,1.0,1.5,1.9,1.3,2.1,5.1,3.4,3.4,3.7,3.8,6.8,3.7,3.5,F,F,F,1.3,2.5,1.9,F,1.7,4.8,F,3.5,3.7,3.7,4.9,4.6,3.6,3.4
MOD15A2H.A2014153.h29v12.006.2021256111003.Fpar_500m,MOD15A2H,A2014153,Lat-37.422222Lon144.094444Samp17Line17,2021256111003,0.55,0.74,0.74,0.68,0.68,0.63,0.63,0.66,0.69,0.66,0.62,0.63,0.64,0.65,0.73,0.82,0.63,0.76,0.76,0.6,0.73,0.7,0.63,0.63,0.68,0.54,0.62,0.75,0.75,0.68,0.83,0.9,F,F,0.64,0.57,0.73,0.8,0.8,0.86,0.86,0.54,0.75,0.85,0.91,0.85,0.79,F,F,F,F,0.47,0.63,0.8,0.8,0.82,0.76,0.65,0.8,0.91,0.91,0.89,0.66,0.66,0.79,F,F,0.63,0.72,0.77,0.83,0.75,0.73,0.79,0.89,0.88,0.92,0.92,0.62,0.82,0.24,0.24,0.24,0.35,0.2,0.77,0.69,0.75,0.73,0.79,0.89,0.88,0.77,0.7,0.62,0.73,F,0.24,0.35,0.35,0.9,0.66,0.74,0.63,0.49,0.55,0.51,0.43,0.63,0.66,0.69,0.7,0.7,0.9,0.35,0.82,0.9,0.84,0.81,0.55,0.43,0.47,0.42,0.51,0.61,F,F,F,0.89,F,0.08,0.82,0.71,0.6,0.81,0.88,0.46,0.68,0.68,0.75,F,F,F,0.86,0.88,F,0.79,0.08,0.71,0.65,0.59,0.77,0.77,0.53,0.78,0.78,F,F,F,0.86,0.88,0.9,0.89,0.72,0.85,0.77,0.77,0.79,0.81,F,0.78,0.55,F,0.33,0.33,0.85,0.88,0.81,0.81,0.8,0.8,0.77,F,F,0.81,0.81,F,0.61,0.33,0.52,0.46,F,F,0.81,0.45,0.75,0.77,0.37,F,F,F,0.47,0.47,F,F,F,F,F,F,0.56,0.81,0.79,0.62,0.8,F,F,F,0.7,0.7,F,F,0.8,0.8,F,F,0.61,0.5,0.6,0.62,0.8,0.62,0.81,F,F,F,0.85,0.85,F,0.8,F,0.61,0.61,0.61,0.53,0.61,0.52,0.52,0.79,0.89,0.9,0.9,F,F,F,F,F,F,F,F,0.61,0.64,0.75,0.76,0.79,0.89,0.9,F,F,F,F,F,0.26,F,F,0.82,0.63,0.89,0.69,0.87,0.77,0.89,0.89,F,F,F,F,F,0.27,0.27
MOD15A2H.A2014153.h29v12.006.2021256111003.Lai_500m,MOD15A2H,A2014153,Lat-37.422222Lon144.094444Samp17Line17,2021256111003,1.0,1.7,1.7,1.4,1.4,1.3,1.2,1.2,1.4,1.2,1.2,1.2,1.3,1.3,1.7,2.7,1.5,1.8,1.8,1.1,1.6,1.6,1.2,1.2,1.4,0.9,1.2,1.8,1.8,1.2,2.4,6.9,F,F,1.2,1.0,1.6,2.0,2.1,3.2,3.2,0.9,1.8,2.6,4.0,2.7,2.1,F,F,F,F,0.8,1.3,2.1,2.1,2.3,1.8,1.3,2.2,4.0,4.0,3.3,1.5,1.5,2.5,F,F,1.5,1.6,1.9,2.3,1.8,1.7,2.0,3.5,3.1,4.3,4.3,1.3,2.8,0.4,0.4,0.4,0.6,0.3,1.9,1.5,1.8,1.7,2.0,3.5,3.1,1.9,1.6,1.3,2.0,F,0.4,0.6,0.6,6.1,1.5,1.8,1.3,0.8,1.0,0.9,0.6,1.3,1.5,1.8,1.8,1.8,6.8,0.6,2.8,6.1,2.4,2.0,0.8,0.7,0.8,0.7,0.9,1.3,F,F,F,5.4,F,0.1,2.8,1.6,1.0,2.0,4.9,0.8,1.7,1.7,2.1,F,F,F,3.4,4.7,F,2.5,0.1,1.6,1.1,1.0,2.3,2.3,1.0,2.3,2.3,F,F,F,3.4,4.7,5.7,5.1,1.7,3.1,2.0,1.9,2.5,2.6,F,2.3,1.1,F,0.6,0.6,3.1,4.1,2.8,2.8,2.6,2.6,2.3,F,F,2.6,2.6,F,1.4,0.6,1.0,0.9,F,F,2.8,0.9,2.1,2.3,0.6,F,F,F,0.8,0.8,F,F,F,F,F,F,1.2,2.7,2.5,1.3,2.6,F,F,F,1.8,1.8,F,F,2.5,2.5,F,F,1.3,0.9,1.2,1.3,2.6,1.3,2.7,F,F,F,3.2,3.2,F,2.5,F,1.3,1.3,1.3,1.0,1.3,0.9,0.9,2.1,5.4,6.9,6.9,F,F,F,F,F,F,F,F,1.2,1.4,1.8,1.9,2.1,5.4,6.9,F,F,F,F,F,0.4,F,F,2.8,1.3,4.1,1.5,4.5,2.0,5.2,5.2,F,F,F,F,F,0.4,0.4
MOD15A2H.A2014161.h29v12.006.2021256190641.Fpar_500m,MOD15A2H,A2014161,Lat-37.422222Lon144.094444Samp17Line17,2021256190641,0.35,0.56,0.51,0.36,0.38,0.79,0.63,0.48,0.52,0.39,0.35,0.44,0.39,0.39,0.31,0.08,0.08,0.81,0.47,0.55,0.49,0.46,0.63,0.48,0.48,0.32,0.41,0.35,0.35,0.34,0.39,F,0.51,0.74,0.55,0.55,0.49,0.46,0.48,0.48,0.46,0.36,0.41,0.47,0.48,0.48,0.46,0.47,0.67,0.67,0.77,0.58,0.48,0.47,0.48,0.48,0.46,0.39,0.47,0.48,0.57,0.48,0.42,0.33,0.67,0.76,0.76,0.77,0.41,0.55,0.55,0.47,0.46,0.46,0.56,0.47,0.43,0.48,0.42,0.54,0.54,0.74,0.77,0.77,0.78,0.47,0.45,0.46,0.46,0.4,0.34,0.47,0.43,0.41,0.34,0.64,0.75,0.74,0.77,0.77,0.78,0.43,0.47,0.41,0.39,0.4,0.34,0.29,0.31,0.76,F,0.75,0.75,0.75,0.75,0.76,0.78,0.43,0.43,0.35,0.27,0.31,0.3,0.28,0.33,F,0.74,0.74,0.74,0.86,0.76,0.76,0.43,0.4,0.48,0.81,0.29,0.45,0.37,0.59,0.87,0.73,0.73,0.74,0.74,0.76,0.76,0.82,0.43,0.45,0.45,0.8,0.8,0.37,0.35,0.69,0.74,0.73,0.73,0.75,0.89,0.78,0.77,0.43,0.53,0.53,0.44,0.81,0.77,0.78,0.7,0.69,0.74,0.74,0.74,0.74,0.89,0.78,0.77,0.77,0.74,0.74,0.81,0.77,0.77,0.77,0.77,0.75,0.75,0.76,0.74,0.78,0.78,0.75,0.75,0.73,0.74,0.74,0.74,0.75,0.78,0.77,0.77,0.8,0.76,0.76,0.78,0.78,0.78,0.75,0.73,0.73,0.37,0.66,0.75,0.75,0.78,0.78,0.8,0.8,0.72,0.77,0.77,0.78,0.78,0.76,0.76,0.37,0.43,0.75,0.45,0.81,0.89,F,0.8,F,F,F,0.77,0.76,0.76,0.76,0.76,0.32,0.37,0.33,0.41,0.79,F,F,F,F,F,F,F,0.75,0.76,0.76,0.81,0.4,0.61,0.61,0.47,0.75,F,0.89,F,F,F,F,F,F,0.73,0.85,0.75,0.56,0.9,0.44,F,0.75,0.79,F,F,F,F,F,F,F,0.78
MOD15A2H.A2014161.h29v12.006.2021256190641.Lai_500m,MOD15A2H,A2014161,Lat-37.422222Lon144.094444Samp17Line17,2021256190641,0.5,1.0,0.8,0.5,0.6,2.0,1.2,0.8,0.9,0.6,0.5,0.6,0.6,0.6,0.5,0.1,0.1,2.2,0.8,1.0,0.9,0.7,1.2,0.8,0.8,0.4,0.6,0.5,0.5,0.4,0.6,F,1.0,2.0,1.0,1.0,0.9,0.7,0.7,0.7,0.7,0.5,0.6,0.7,0.7,0.7,0.7,0.8,1.6,1.6,2.2,1.0,0.7,0.7,0.7,0.7,0.7,0.6,0.7,0.7,1.0,0.7,0.7,0.5,1.6,2.2,2.2,2.2,0.6,0.9,0.9,0.7,0.7,0.7,1.0,0.7,0.6,0.7,0.7,1.1,1.1,2.0,2.2,2.2,2.3,0.7,0.7,0.7,0.7,0.6,0.5,0.7,0.6,0.7,0.5,1.5,2.1,2.0,2.2,2.2,2.3,0.7,0.7,0.6,0.6,0.6,0.5,0.3,0.5,1.9,F,2.1,2.1,2.1,2.1,2.2,2.3,0.7,0.7,0.4,0.3,0.5,0.5,0.4,0.5,F,2.0,2.0,2.1,3.4,2.2,2.2,0.7,0.5,0.8,2.6,0.4,0.8,0.6,1.2,3.8,1.9,1.9,2.0,2.1,2.2,2.2,2.6,0.7,0.6,0.6,2.5,2.5,0.6,0.6,1.6,2.1,1.9,1.9,2.1,5.1,2.3,2.2,0.7,0.8,0.9,0.7,2.6,2.3,2.3,1.8,1.6,2.1,2.1,2.0,2.0,5.1,2.3,2.2,2.2,2.0,2.0,2.6,2.3,2.3,2.2,2.2,2.1,2.1,2.1,2.0,2.3,2.3,2.1,2.1,2.0,2.0,2.0,2.0,2.1,2.3,2.2,2.2,2.3,2.1,2.1,2.3,2.3,2.3,2.1,2.0,2.0,0.6,1.5,2.1,2.1,2.3,2.3,2.3,2.3,1.9,2.2,2.2,2.3,2.3,2.2,2.2,0.6,0.7,2.1,0.8,2.5,5.4,F,2.3,F,F,F,2.2,2.2,2.2,2.2,2.1,0.4,0.6,0.5,0.6,2.1,F,F,F,F,F,F,F,2.1,2.2,2.2,2.7,0.6,1.2,1.3,0.7,1.9,F,5.3,F,F,F,F,F,F,2.0,3.2,2.1,0.9,4.2,0.7,F,1.9,2.5,F,F,F,F,F,F,F,2.3
