TIMESTAMP,NEE_VUT_REF,Fpar_500m,Lai_500m,Gpp_500m,ET_500m,LE_500m,PET_500m,PLE_500m,LST_Day_1km,LST_Night_1km,LSTE_Day_1KM,LSTE_Night_1KM,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,Rainfall_BOM,Minimum_temperature_BOM,Maximum_temperature_BOM,target_class,year,month,day_of_year,week_of_year
2010-01-01,-2.89498,0.88,5.7,0.0976,39.2,12010000.0,59.3,18180000.0,23.15000000000004,11.33000000000004,20.69000000000005,9.910000000000023,35.6,298.5,18.4,42.900000000000006,259.5,120.6,40.900000000000006,24.0,15.5,25.2,S,2010,1,1,53
2010-01-09,-5.57661,0.87,5.4,0.0694,32.2,9840000.0,58.7,17920000.0,29.670000000000016,13.29000000000002,29.110000000000014,19.13000000000005,34.0,274.1,17.0,38.8,237.8,115.5,40.5,0.0,15.1,36.7,S,2010,1,9,1
2010-01-17,-4.90486,0.89,5.6000000000000005,0.0929,35.9,11030000.0,52.900000000000006,16240000.0,21.670000000000016,7.910000000000025,20.390000000000043,9.350000000000025,19.6,246.6,8.5,23.0,209.5,84.7,18.4,0.0,7.2,18.0,S,2010,1,17,2
2010-01-25,-7.96992,0.9,6.0,0.0957,40.6,12450000.0,57.7,17650000.0,21.750000000000057,12.170000000000016,23.31,12.930000000000009,28.0,241.0,13.2,29.1,212.8,93.6,30.9,0.0,10.0,27.9,S,2010,1,25,4
2010-02-02,-2.95754,0.89,5.6000000000000005,0.0694,35.6,10880000.0,52.8,16120000.0,26.69000000000005,15.650000000000034,25.03000000000003,16.250000000000057,32.300000000000004,253.2,15.9,34.800000000000004,223.4,105.6,36.9,0.0,13.9,33.4,S,2010,2,33,5
2010-02-10,-0.560096,0.89,5.6000000000000005,0.0833,30.200000000000003,9250000.0,43.1,13210000.0,21.57000000000005,12.690000000000056,23.05000000000001,12.130000000000052,26.8,240.4,14.8,30.700000000000003,213.1,93.3,26.8,5.0,19.0,34.7,NS,2010,2,41,6
2010-02-18,-5.74308,0.88,5.300000000000001,0.086,34.1,10460000.0,50.7,15540000.0,23.07000000000005,13.870000000000005,25.610000000000014,14.990000000000007,28.6,243.1,12.9,31.1,226.1,101.3,28.200000000000003,0.0,13.2,26.1,S,2010,2,49,7
2010-02-26,-1.97351,0.89,5.7,0.0775,29.1,8940000.0,41.5,12720000.0,20.71000000000004,9.630000000000052,22.71000000000004,9.77000000000004,25.5,235.1,12.5,27.4,219.2,92.9,23.8,0.0,12.0,31.0,S,2010,2,57,8
2010-03-06,0.0705032,0.89,5.4,0.0754,25.3,7770000.0,36.2,11140000.0,17.190000000000055,9.910000000000023,16.49000000000001,9.79000000000002,20.5,248.1,10.2,25.3,228.3,88.30000000000001,25.1,12.6,15.1,19.5,NS,2010,3,65,9
2010-03-14,-2.39636,0.89,5.4,0.0665,29.200000000000003,8950000.0,40.900000000000006,12530000.0,20.33000000000004,0.0,20.950000000000045,0.0,24.9,225.8,12.4,27.5,198.3,89.10000000000001,27.5,0.0,8.6,24.4,S,2010,3,73,10
2010-03-22,-5.39104,0.88,5.0,0.0614,21.4,6580000.0,30.4,9330000.0,20.010000000000048,11.150000000000034,20.410000000000025,11.470000000000027,25.8,245.1,11.9,28.700000000000003,230.0,92.0,26.200000000000003,0.0,7.3,20.0,S,2010,3,81,12
2010-03-30,-4.26045,0.89,5.300000000000001,0.0597,18.7,5760000.0,26.6,8180000.0,16.010000000000048,9.510000000000048,16.850000000000023,9.53000000000003,26.1,239.9,12.6,29.5,213.7,91.2,28.3,0.0,8.2,19.0,S,2010,3,89,13
2010-04-07,0.984436,0.16,0.4,0.0496,17.2,5320000.0,21.9,6760000.0,0.0,6.9500000000000455,0.0,6.850000000000023,169.5,293.0,184.0,182.7,311.8,219.7,165.3,24.2,12.5,20.4,NS,2010,4,97,14
2010-04-15,-2.08093,0.9,6.9,0.0496,21.0,6440000.0,24.3,7460000.0,18.33000000000004,10.79000000000002,19.19000000000005,11.77000000000004,25.200000000000003,252.9,11.0,28.6,239.5,93.7,25.0,0.6,9.1,16.2,S,2010,4,105,15
2010-04-23,0.66354,0.27,0.7000000000000001,0.033,11.8,3630000.0,14.5,4460000.0,0.0,4.650000000000034,0.0,4.890000000000043,145.8,321.70000000000005,141.9,151.5,275.6,131.6,54.2,1.4,15.9,22.4,NS,2010,4,113,16
2010-05-01,-0.996696,0.87,3.8,0.0386,10.4,3220000.0,15.1,4670000.0,12.990000000000007,8.370000000000005,13.29000000000002,7.430000000000007,21.8,292.0,10.3,29.3,239.7,99.6,28.8,0.4,3.0,16.3,NS,2010,5,121,17
2010-05-09,-2.18361,0.79,2.5,0.0289,7.2,2230000.0,12.4,3830000.0,6.490000000000009,7.550000000000011,7.450000000000045,7.950000000000045,107.2,286.6,68.5,104.4,247.4,139.70000000000002,65.8,0.0,8.1,18.5,S,2010,5,129,18
2010-05-17,-2.07545,0.84,3.1,0.0309,7.9,2450000.0,12.7,3910000.0,10.050000000000011,3.5300000000000296,10.29000000000002,4.170000000000016,21.700000000000003,251.4,9.9,24.8,207.6,81.9,22.200000000000003,0.0,2.6,16.4,S,2010,5,137,20
2010-05-25,1.81096,0.91,6.0,0.0258,7.300000000000001,2270000.0,9.8,3040000.0,10.890000000000043,6.110000000000014,12.850000000000025,6.150000000000034,15.5,229.6,8.3,18.1,203.2,67.3,10.6,5.2,8.0,11.6,NS,2010,5,145,21
2010-06-02,-1.94453,0.9,5.800000000000001,0.021,6.2,1930000.0,8.6,2670000.0,10.190000000000056,3.870000000000005,10.79000000000002,3.710000000000037,17.8,233.3,8.200000000000001,21.0,190.9,74.5,18.2,0.0,1.3,13.3,S,2010,6,153,22
2010-06-10,-2.10513,0.9,6.9,0.0165,5.7,1780000.0,7.300000000000001,2250000.0,7.110000000000014,0.57000000000005,6.990000000000009,2.1100000000000136,308.5,486.1,290.2,310.0,476.1,356.3,274.2,5.0,1.4,11.2,S,2010,6,161,23
2010-06-18,-1.70392,0.4,1.0,0.0186,6.9,2140000.0,8.0,2480000.0,0.0,2.670000000000016,0.0,2.250000000000057,136.1,398.8,127.2,144.6,364.5,182.5,94.9,8.0,1.7,11.1,NS,2010,6,169,24
2010-06-26,-2.10296,0.87,4.5,0.0155,5.6000000000000005,1740000.0,7.4,2290000.0,0.4500000000000455,2.090000000000032,0.6700000000000159,1.1300000000000523,49.0,339.0,23.4,53.6,293.8,126.5,67.60000000000001,13.2,0.1,8.4,S,2010,6,177,25
2010-07-04,1.10576,0.9,6.0,0.0196,8.1,2510000.0,9.8,3040000.0,6.910000000000025,2.470000000000028,7.150000000000034,2.490000000000009,19.6,250.3,8.700000000000001,23.700000000000003,231.8,75.3,19.5,1.0,4.6,9.3,NS,2010,7,185,26
2010-07-12,-2.137,0.27,0.6000000000000001,0.0214,8.4,2590000.0,10.4,3230000.0,0.0,1.57000000000005,0.0,1.5100000000000475,325.0,395.9,319.3,330.3,344.0,272.2,187.4,0.4,4.4,11.0,S,2010,7,193,28
2010-07-20,-2.25387,0.87,4.7,0.0216,7.5,2330000.0,10.0,3100000.0,7.770000000000039,2.7700000000000387,7.490000000000009,2.730000000000018,24.9,284.40000000000003,14.6,29.6,255.9,97.8,37.1,0.4,-2.0,9.3,S,2010,7,201,29
2010-07-28,-0.500944,0.28,0.7000000000000001,0.0217,7.1000000000000005,2210000.0,10.1,3120000.0,0.0,3.010000000000048,0.0,2.890000000000043,220.9,491.2000000000001,102.7,193.9,418.3,349.6,239.1,0.4,1.5,9.8,NS,2010,7,209,30
2010-08-05,-2.51012,0.75,2.1,0.0189,5.7,1780000.0,10.0,3110000.0,5.190000000000055,1.910000000000025,4.730000000000018,2.330000000000041,37.7,198.9,11.5,35.2,182.4,76.10000000000001,30.6,7.6,-0.5,9.3,S,2010,8,217,31
2010-08-13,-1.61935,0.93,6.2,0.0234,7.2,2250000.0,12.0,3720000.0,7.330000000000041,-0.4699999999999704,7.950000000000045,-0.7299999999999613,130.0,318.6,143.3,141.3,310.8,153.60000000000002,95.0,5.2,6.6,11.2,NS,2010,8,225,32
2010-08-21,-2.98944,0.36,0.9,0.0252,9.0,2790000.0,13.6,4230000.0,0.0,2.430000000000007,0.0,2.2100000000000364,102.6,276.7,88.2,104.0,253.1,173.3,123.7,0.6,2.6,11.4,S,2010,8,233,33
2010-08-29,-1.92552,0.14,0.3,0.0328,12.5,3860000.0,16.900000000000002,5230000.0,0.0,2.590000000000032,0.0,2.6300000000000523,272.1,448.2000000000001,274.2,273.1,399.1,294.1,175.3,0.6,3.3,11.2,S,2010,8,241,34
2010-09-06,-3.86184,0.9,6.0,0.0392,14.6,4520000.0,20.3,6280000.0,8.810000000000002,4.010000000000048,9.03000000000003,4.770000000000039,36.1,348.20000000000005,14.9,42.3,317.8,141.4,52.3,1.6,3.6,10.1,S,2010,9,249,36
2010-09-14,-5.81856,0.91,6.0,0.0424,14.9,4620000.0,21.9,6780000.0,0.0,2.7700000000000387,15.79000000000002,1.650000000000034,215.0,405.5,210.6,217.6,389.0,244.4,174.70000000000002,0.0,2.4,12.7,S,2010,9,257,37
2010-09-22,-4.99232,0.46,1.2000000000000002,0.0489,16.2,5020000.0,26.6,8230000.0,4.4500000000000455,3.3700000000000045,4.490000000000009,4.690000000000055,76.3,258.8,73.5,80.5,251.8,119.0,45.7,0.0,6.3,11.0,S,2010,9,265,38
2010-09-30,-4.74882,0.87,4.800000000000001,0.0681,22.4,6900000.0,35.7,11030000.0,16.33000000000004,6.630000000000052,16.83000000000004,6.930000000000007,29.9,250.2,14.2,30.0,235.2,111.9,37.2,2.4,-0.3,10.8,S,2010,9,273,39
2010-10-08,-3.30111,0.8300000000000001,3.8,0.0563,18.2,5610000.0,30.4,9380000.0,15.53000000000003,11.370000000000005,16.950000000000045,12.230000000000018,30.8,231.9,15.6,30.6,243.0,109.9,38.0,0.4,5.1,14.4,S,2010,10,281,40
2010-10-16,-3.78809,0.86,4.5,0.0743,23.4,7220000.0,39.400000000000006,12170000.0,15.730000000000018,5.3700000000000045,15.550000000000011,5.510000000000048,31.1,273.5,14.6,33.6,251.1,116.9,38.7,15.6,0.8,10.1,S,2010,10,289,41
2010-10-24,-6.0322,0.85,4.800000000000001,0.0697,23.6,7280000.0,39.6,12220000.0,16.250000000000057,6.470000000000027,16.57000000000005,6.690000000000055,26.1,209.8,12.4,24.700000000000003,210.2,101.1,34.5,0.4,2.6,15.2,S,2010,10,297,42
2010-11-01,-3.18009,0.85,4.800000000000001,0.0785,25.700000000000003,7940000.0,44.3,13680000.0,17.350000000000023,6.610000000000014,18.07000000000005,5.010000000000048,31.1,260.90000000000003,15.3,32.0,263.40000000000003,118.1,39.0,2.2,2.2,11.8,S,2010,11,305,44
2010-11-09,-5.04273,0.87,5.4,0.0783,29.1,8960000.0,43.5,13380000.0,16.650000000000034,7.210000000000036,15.27000000000004,6.8700000000000045,27.8,204.4,12.8,25.9,210.6,111.1,41.7,0.0,5.9,24.6,S,2010,11,313,45
2010-11-17,-5.08485,0.85,4.800000000000001,0.0916,32.1,9850000.0,53.7,16500000.0,22.31,9.190000000000056,22.670000000000016,9.27000000000004,34.300000000000004,245.3,16.8,32.800000000000004,249.0,132.5,51.8,0.0,2.0,19.2,S,2010,11,321,46
2010-11-25,-1.09295,0.32,0.8,0.0735,27.3,8410000.0,40.2,12360000.0,17.850000000000023,9.850000000000025,15.970000000000027,2.730000000000018,168.20000000000002,287.40000000000003,144.6,159.20000000000002,295.2,216.7,169.9,29.6,14.7,20.5,NS,2010,11,329,47
2010-12-03,-1.87933,0.43,1.1,0.0767,29.200000000000003,8970000.0,45.2,13860000.0,12.610000000000014,11.010000000000048,10.130000000000052,11.910000000000023,95.2,353.90000000000003,87.9,96.8,328.20000000000005,187.5,95.5,2.2,12.8,25.5,S,2010,12,337,48
2010-12-11,-2.26455,0.88,5.5,0.0978,31.700000000000003,9750000.0,53.1,16360000.0,16.230000000000018,7.79000000000002,22.27000000000004,10.210000000000036,13.9,176.10000000000002,6.7,14.8,170.5,75.2,23.8,0.0,8.2,20.1,S,2010,12,345,49
2010-12-19,-4.66866,0.85,4.9,0.0874,28.9,8910000.0,48.400000000000006,14910000.0,18.77000000000004,10.130000000000052,20.15000000000004,10.510000000000048,37.0,243.7,16.900000000000002,35.7,270.3,133.70000000000002,48.6,1.0,7.9,12.5,S,2010,12,353,50
2010-12-27,-8.35157,0.88,5.300000000000001,0.0643,25.5,12520000.0,41.2,20210000.0,22.870000000000005,9.010000000000048,25.350000000000023,10.310000000000002,36.3,234.3,17.3,34.1,258.6,131.9,48.7,3.4,5.9,14.9,S,2010,12,361,52
2011-01-01,-3.66833,0.88,5.6000000000000005,0.1047,38.400000000000006,11780000.0,58.900000000000006,18070000.0,20.77000000000004,10.590000000000032,20.930000000000007,10.730000000000018,26.5,200.6,13.1,25.8,205.7,101.0,35.6,0.0,11.9,23.5,S,2011,1,1,52
2011-01-09,-2.4568,0.86,5.1000000000000005,0.0756,32.2,9860000.0,45.900000000000006,14060000.0,24.950000000000045,14.690000000000056,25.250000000000057,14.910000000000023,35.6,264.5,16.7,38.1,276.8,136.3,43.1,0.6,14.1,20.0,S,2011,1,9,1
2011-01-17,-3.53083,0.85,4.800000000000001,0.1047,34.9,10710000.0,58.2,17860000.0,22.610000000000014,13.010000000000048,23.910000000000025,15.670000000000016,22.0,194.0,10.4,22.700000000000003,213.2,96.8,31.4,0.0,10.5,18.6,S,2011,1,17,3
2011-01-25,-2.59327,0.88,5.1000000000000005,0.0969,39.2,11990000.0,63.7,19480000.0,24.350000000000023,12.970000000000027,25.910000000000025,14.630000000000052,27.3,206.4,13.7,26.5,211.9,106.1,36.9,0.0,9.5,23.7,S,2011,1,25,4
2011-02-02,-4.42438,0.86,4.6000000000000005,0.0799,27.9,8570000.0,43.900000000000006,13480000.0,16.190000000000055,13.690000000000056,15.110000000000014,12.510000000000048,33.300000000000004,262.0,16.8,36.7,270.3,123.9,45.900000000000006,0.0,13.0,32.8,S,2011,2,33,5
2011-02-10,-0.526544,0.76,3.3000000000000003,0.074,24.6,7540000.0,45.6,13990000.0,18.21000000000004,11.190000000000056,17.77000000000004,11.970000000000027,26.9,220.1,11.6,28.1,209.8,103.6,43.400000000000006,0.0,13.6,26.9,NS,2011,2,41,6
2011-02-18,-1.73662,0.87,4.9,0.0847,28.4,8720000.0,44.2,13580000.0,19.510000000000048,9.430000000000009,19.05000000000001,10.150000000000034,31.8,271.0,15.1,35.6,246.9,115.9,36.2,0.4,16.0,25.6,NS,2011,2,49,7
2011-02-26,-2.24511,0.88,5.1000000000000005,0.074,24.700000000000003,7610000.0,37.4,11530000.0,18.470000000000027,6.270000000000039,19.55000000000001,6.490000000000009,31.9,282.8,14.1,35.9,277.0,116.1,41.8,0.0,11.8,28.0,S,2011,2,57,8
2011-03-06,-3.30079,0.91,5.9,0.0774,28.700000000000003,8790000.0,41.6,12750000.0,21.170000000000016,14.650000000000034,21.890000000000043,15.150000000000034,19.4,228.5,8.6,22.9,214.1,81.80000000000001,17.5,0.0,7.8,23.7,S,2011,3,65,9
2011-03-14,-6.47251,0.88,5.1000000000000005,0.0784,25.3,7770000.0,38.5,11850000.0,16.510000000000048,9.33000000000004,17.250000000000057,10.750000000000057,26.4,243.3,13.5,30.700000000000003,236.8,91.0,28.8,5.6,9.4,19.5,S,2011,3,73,11
2011-03-22,-0.807124,0.93,6.2,0.0695,23.3,7180000.0,32.300000000000004,9940000.0,18.090000000000032,10.510000000000048,19.090000000000032,11.510000000000048,16.8,246.0,5.5,22.6,219.5,80.60000000000001,16.7,0.0,14.8,20.8,NS,2011,3,81,12
2011-03-30,-3.10613,0.9,6.2,0.0653,21.200000000000003,6550000.0,29.5,9100000.0,14.550000000000011,7.870000000000003,14.610000000000014,8.190000000000055,29.5,292.2,14.0,34.1,269.8,100.8,26.700000000000003,0.0,10.0,16.7,S,2011,3,89,13
2011-04-07,-2.66868,0.9,5.9,0.0509,16.900000000000002,5220000.0,23.0,7090000.0,17.110000000000014,7.990000000000009,17.630000000000052,9.33000000000004,18.4,250.9,7.9,23.4,222.8,79.2,17.3,0.0,7.1,22.4,S,2011,4,97,14
2011-04-15,-4.27776,0.84,3.9,0.0466,12.9,3990000.0,21.1,6520000.0,12.77000000000004,7.330000000000041,13.470000000000027,7.990000000000009,23.700000000000003,246.6,12.5,26.9,208.0,83.9,23.5,0.4,9.0,18.2,S,2011,4,105,15
2011-04-23,-3.20041,0.88,4.3,0.048,12.9,3980000.0,20.3,6250000.0,13.970000000000027,8.010000000000048,15.07000000000005,7.990000000000009,19.700000000000003,248.8,9.5,23.5,205.3,82.2,24.4,1.6,2.5,13.9,S,2011,4,113,16
2011-05-01,-0.560595,0.86,3.5,0.0317,8.9,2760000.0,13.3,4100000.0,8.310000000000002,4.630000000000052,8.670000000000016,4.430000000000007,118.4,334.6,114.8,125.6,314.1,142.3,64.9,0.0,9.6,16.2,NS,2011,5,121,17
2011-05-09,-4.62308,0.72,1.9,0.0235,7.5,2330000.0,10.2,3170000.0,6.010000000000048,2.890000000000043,0.0,3.490000000000009,91.1,234.6,66.8,87.7,192.6,125.6,73.0,1.6,3.3,12.4,S,2011,5,129,19
2011-05-17,-3.31367,0.72,1.9,0.0266,10.3,3200000.0,11.2,3460000.0,12.850000000000025,1.5100000000000475,13.33000000000004,1.6100000000000136,55.1,199.4,49.8,57.7,188.7,98.4,59.400000000000006,0.4,7.0,10.6,S,2011,5,137,20
2011-05-25,-1.43815,0.9,6.9,0.0244,9.4,2900000.0,10.7,3300000.0,9.77000000000004,3.170000000000016,9.630000000000052,2.6100000000000136,21.4,280.40000000000003,10.2,26.700000000000003,253.0,85.2,22.4,7.2,4.7,8.8,NS,2011,5,145,21
2011-06-02,-0.834041,0.9,5.7,0.0227,8.9,2760000.0,10.2,3170000.0,7.550000000000011,3.250000000000057,11.03000000000003,4.550000000000011,29.5,322.90000000000003,12.8,34.5,288.40000000000003,106.4,27.200000000000003,0.0,3.3,14.7,NS,2011,6,153,22
2011-06-10,-2.61317,0.75,2.1,0.0176,4.1000000000000005,1270000.0,6.800000000000001,2110000.0,7.150000000000034,2.090000000000032,10.930000000000009,4.330000000000041,25.0,329.20000000000005,7.6,29.8,262.7,120.1,30.0,2.0,6.2,11.1,S,2011,6,161,23
2011-06-18,-1.78155,0.09,0.2,0.0183,6.4,1970000.0,7.9,2440000.0,0.0,4.810000000000002,0.0,4.190000000000055,287.6,408.2000000000001,282.0,295.0,392.2000000000001,288.1,206.7,4.8,5.5,12.9,S,2011,6,169,24
2011-06-26,-2.35733,0.9,6.4,0.0235,9.6,2970000.0,10.9,3390000.0,8.050000000000011,4.930000000000007,8.670000000000016,5.010000000000048,15.6,252.8,7.2,19.5,226.1,76.4,17.0,0.0,3.3,11.7,S,2011,6,177,25
2011-07-04,-0.554859,0.92,6.0,0.0167,7.6,2370000.0,8.700000000000001,2690000.0,4.590000000000032,-1.4899999999999525,4.310000000000002,-2.169999999999959,16.400000000000002,246.5,3.8,18.0,204.2,73.8,14.6,3.4,6.5,9.9,NS,2011,7,185,27
2011-07-12,-2.6676,0.89,5.4,0.0188,7.6,2350000.0,9.1,2810000.0,6.010000000000048,-0.9899999999999524,4.990000000000009,-1.4099999999999682,46.7,402.4,23.700000000000003,54.400000000000006,332.1,155.10000000000002,49.2,0.6,5.4,8.8,S,2011,7,193,28
2011-07-20,-2.30457,0.86,3.5,0.02,7.6,2360000.0,9.8,3040000.0,6.190000000000055,2.910000000000025,4.650000000000034,4.310000000000002,36.2,221.7,18.2,35.5,202.4,86.30000000000001,40.5,3.8,6.8,9.5,S,2011,7,201,29
2011-07-28,-4.40393,0.89,4.9,0.0337,10.9,3360000.0,13.4,4120000.0,7.870000000000003,6.010000000000048,10.310000000000002,5.910000000000025,32.6,291.3,18.7,34.300000000000004,245.5,102.3,32.0,0.0,1.2,11.5,S,2011,7,209,30
2011-08-05,-0.530267,0.9,6.4,0.0247,9.9,3080000.0,12.5,3890000.0,9.310000000000002,3.630000000000052,8.830000000000041,5.330000000000041,25.5,278.5,12.1,28.200000000000003,235.0,94.5,23.1,0.0,7.4,10.8,NS,2011,8,217,31
2011-08-13,-5.03961,0.9,6.6000000000000005,0.0319,13.4,4160000.0,15.9,4930000.0,11.27000000000004,2.6900000000000546,13.450000000000044,5.250000000000057,16.6,251.7,6.1000000000000005,21.5,207.5,82.30000000000001,18.1,0.0,1.6,9.9,S,2011,8,225,32
2011-08-21,-3.70008,0.9,6.9,0.0446,16.7,5170000.0,22.1,6830000.0,10.310000000000002,4.310000000000002,10.370000000000005,4.250000000000057,21.6,225.5,10.4,23.4,197.2,83.4,20.5,0.2,1.8,15.3,S,2011,8,233,33
2011-08-29,-3.01387,0.86,4.3,0.0434,13.4,4140000.0,20.8,6440000.0,10.750000000000057,4.57000000000005,11.370000000000005,5.170000000000016,24.700000000000003,234.8,11.1,26.1,215.3,93.2,25.5,0.6,6.2,10.5,S,2011,8,241,35
2011-09-06,-1.84997,0.05,0.1,0.0417,13.2,4090000.0,21.0,6500000.0,6.990000000000009,2.57000000000005,6.270000000000039,2.990000000000009,387.3,466.5,382.3,389.2000000000001,432.5,379.8,242.8,0.0,6.0,11.2,S,2011,9,249,36
